DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2022.08.24,8:00:00,1.18246,1.18338,1.18008,1.18226,19559,0,0
2022.08.24,12:00:00,1.18225,1.18264,1.17582,1.17724,28712,0,0
2022.08.24,16:00:00,1.17725,1.18258,1.17559,1.17853,35714,0,0
2022.08.24,20:00:00,1.17853,1.1802,1.1781,1.17964,11926,0,0
2022.08.25,0:00:00,1.1793,1.1815,1.17832,1.18117,9856,0,0
2022.08.25,4:00:00,1.18122,1.18425,1.18036,1.18348,14514,0,0
2022.08.25,8:00:00,1.18349,1.18646,1.18252,1.1844,25018,0,0
2022.08.25,12:00:00,1.1844,1.18572,1.18091,1.18204,25709,0,0
2022.08.25,16:00:00,1.18204,1.18502,1.1793,1.18209,31379,0,0
2022.08.25,20:00:00,1.1821,1.18391,1.18176,1.18329,13701,0,0
2022.08.26,0:00:00,1.18316,1.18382,1.18055,1.1814,8281,0,0
2022.08.26,4:00:00,1.1814,1.18313,1.18079,1.18088,11765,0,0
2022.08.26,8:00:00,1.18089,1.18103,1.17754,1.18013,25160,0,0
2022.08.26,12:00:00,1.18013,1.18544,1.18011,1.18536,25714,0,0
2022.08.26,16:00:00,1.18535,1.19012,1.17456,1.17535,53216,0,0
2022.08.26,20:00:00,1.17535,1.17578,1.17331,1.1738,12871,0,0
2022.08.29,0:00:00,1.17294,1.17342,1.16749,1.16782,10430,0,0
2022.08.29,4:00:00,1.16782,1.16857,1.1652,1.16543,14865,0,0
2022.08.29,8:00:00,1.16544,1.16829,1.16485,1.16585,32008,0,0
2022.08.29,12:00:00,1.16585,1.17345,1.16568,1.1717,30184,0,0
2022.08.29,16:00:00,1.1717,1.17443,1.16862,1.17226,33624,0,0
2022.08.29,20:00:00,1.17228,1.17293,1.16982,1.1709,11647,0,0
2022.08.30,0:00:00,1.1709,1.17252,1.1701,1.17162,14772,0,1
2022.08.30,4:00:00,1.17164,1.17265,1.16867,1.17053,13405,0,0
2022.08.30,8:00:00,1.1705,1.17528,1.16983,1.17383,31052,0,0
2022.08.30,12:00:00,1.17383,1.17607,1.16881,1.16986,30349,0,0
2022.08.30,16:00:00,1.16984,1.1722,1.16215,1.16511,43273,0,0
2022.08.30,20:00:00,1.16511,1.16699,1.16466,1.16543,14268,0,0
2022.08.31,0:00:00,1.16462,1.16752,1.16462,1.16667,9820,0,1
2022.08.31,4:00:00,1.16667,1.16924,1.16593,1.1684,13003,0,0
2022.08.31,8:00:00,1.16842,1.16937,1.1636,1.16414,28106,0,0
2022.08.31,12:00:00,1.16416,1.16509,1.16019,1.16377,30730,0,0
2022.08.31,16:00:00,1.16377,1.16537,1.15991,1.16255,43176,0,0
2022.08.31,20:00:00,1.16255,1.16305,1.16057,1.16206,17161,0,0
2022.09.01,0:00:00,1.16207,1.16221,1.15736,1.15831,22372,0,1
2022.09.01,4:00:00,1.1583,1.15908,1.15678,1.15777,14762,0,0
2022.09.01,8:00:00,1.15776,1.16168,1.1572,1.15976,32901,0,0
2022.09.01,12:00:00,1.15976,1.16078,1.15497,1.15646,31685,0,0
2022.09.01,16:00:00,1.15648,1.1579,1.14989,1.15339,43563,0,0
2022.09.01,20:00:00,1.15339,1.15554,1.15325,1.15442,15164,0,0
2022.09.02,0:00:00,1.15418,1.15596,1.15255,1.15503,8540,0,2
2022.09.02,4:00:00,1.15497,1.15556,1.15397,1.15505,13748,0,0
2022.09.02,8:00:00,1.15504,1.15695,1.15324,1.15553,24476,0,0
2022.09.02,12:00:00,1.15553,1.15888,1.15316,1.15399,31149,0,0
2022.09.02,16:00:00,1.15399,1.15889,1.15154,1.15238,44009,0,0
2022.09.02,20:00:00,1.15237,1.15238,1.14957,1.15126,18756,0,0
2022.09.05,0:00:00,1.14797,1.14984,1.14653,1.14797,13571,0,0
2022.09.05,4:00:00,1.14795,1.14931,1.14568,1.14648,20986,0,0
2022.09.05,8:00:00,1.14648,1.14941,1.14435,1.14903,35058,0,0
2022.09.05,12:00:00,1.14902,1.15189,1.14803,1.1491,23518,0,0
2022.09.05,16:00:00,1.14911,1.15214,1.14911,1.15151,16618,0,0
2022.09.05,20:00:00,1.15154,1.15216,1.15127,1.15167,3426,0,1
2022.09.06,0:00:00,1.15159,1.15913,1.15088,1.15905,10134,0,0
2022.09.06,4:00:00,1.15904,1.16001,1.15599,1.1563,18974,0,0
2022.09.06,8:00:00,1.1563,1.16094,1.15492,1.15742,38542,0,0
2022.09.06,12:00:00,1.15741,1.16086,1.15466,1.15471,30063,0,0
2022.09.06,16:00:00,1.15472,1.15516,1.14938,1.15302,43767,0,0
2022.09.06,20:00:00,1.15303,1.15329,1.15125,1.15184,17916,0,0
2022.09.07,0:00:00,1.15141,1.15238,1.14785,1.14798,7410,0,0
2022.09.07,4:00:00,1.14795,1.1486,1.14512,1.14781,21225,0,0
2022.09.07,8:00:00,1.14786,1.15234,1.14694,1.14955,27810,0,0
2022.09.07,12:00:00,1.14955,1.15015,1.14141,1.14315,33598,0,0
2022.09.07,16:00:00,1.14315,1.15004,1.1405,1.14952,35102,0,0
2022.09.07,20:00:00,1.14952,1.15395,1.14938,1.15331,14844,0,0
2022.09.08,0:00:00,1.15316,1.15411,1.15004,1.15059,10691,0,0
2022.09.08,4:00:00,1.15059,1.1516,1.14905,1.15051,18297,0,0
2022.09.08,8:00:00,1.15051,1.15222,1.14779,1.14958,31700,0,0
2022.09.08,12:00:00,1.14959,1.15609,1.14761,1.15029,36363,0,0
2022.09.08,16:00:00,1.15027,1.15162,1.14605,1.14817,50657,0,0
2022.09.08,20:00:00,1.14817,1.15171,1.14791,1.15012,20832,0,0
2022.09.09,0:00:00,1.14972,1.1552,1.14881,1.15427,12430,0,2
2022.09.09,4:00:00,1.15427,1.15959,1.15402,1.1588,21937,0,0
2022.09.09,8:00:00,1.15881,1.16482,1.15785,1.16297,32180,0,0
2022.09.09,12:00:00,1.16297,1.16306,1.15511,1.15754,31355,0,0
2022.09.09,16:00:00,1.15753,1.16023,1.15677,1.16015,33543,0,0
2022.09.09,20:00:00,1.16015,1.16016,1.15806,1.15863,10578,0,0
2022.09.12,0:00:00,1.16355,1.16376,1.16021,1.16117,10349,0,1
2022.09.12,4:00:00,1.16115,1.16288,1.16005,1.16049,15245,0,0
2022.09.12,8:00:00,1.1605,1.17,1.16048,1.16918,39589,0,0
2022.09.12,12:00:00,1.16918,1.17045,1.16631,1.16922,29376,0,0
2022.09.12,16:00:00,1.16922,1.17108,1.16636,1.17091,29260,0,0
2022.09.12,20:00:00,1.17091,1.17091,1.16752,1.16807,13211,0,0
2022.09.13,0:00:00,1.16807,1.17054,1.16752,1.1695,9100,0,1
2022.09.13,4:00:00,1.16948,1.16982,1.16788,1.16817,13693,0,0
2022.09.13,8:00:00,1.16819,1.17324,1.16798,1.17144,24350,0,0
2022.09.13,12:00:00,1.17144,1.17383,1.15536,1.15554,33163,0,0
2022.09.13,16:00:00,1.1555,1.15846,1.15153,1.15245,42674,0,0
2022.09.13,20:00:00,1.15244,1.15371,1.14915,1.14919,17910,0,0
2022.09.14,0:00:00,1.14943,1.15125,1.14807,1.15019,15086,0,0
2022.09.14,4:00:00,1.15019,1.153,1.14873,1.15211,17058,0,0
2022.09.14,8:00:00,1.1521,1.15524,1.14799,1.15383,37187,0,0
2022.09.14,12:00:00,1.15379,1.15727,1.15328,1.15568,32743,0,0
2022.09.14,16:00:00,1.15569,1.15898,1.15395,1.15656,33162,0,0
2022.09.14,20:00:00,1.15654,1.15705,1.15265,1.15392,13444,0,0
2022.09.15,0:00:00,1.15392,1.15492,1.15097,1.15337,3829,0,3
2022.09.15,4:00:00,1.15337,1.15476,1.15201,1.15246,5751,0,0
2022.09.15,8:00:00,1.15248,1.15382,1.15063,1.15281,19334,0,0
2022.09.15,12:00:00,1.1528,1.15282,1.14717,1.15095,26463,0,0
2022.09.15,16:00:00,1.15093,1.15175,1.14633,1.14811,31821,0,0
2022.09.15,20:00:00,1.14811,1.14987,1.14616,1.14685,10889,0,0
2022.09.16,0:00:00,1.14685,1.14783,1.14507,1.14709,5276,0,3
2022.09.16,4:00:00,1.14709,1.14803,1.14548,1.14657,5803,0,0
2022.09.16,8:00:00,1.14657,1.14657,1.13507,1.13708,27121,0,0
2022.09.16,12:00:00,1.1371,1.14136,1.1371,1.13783,25831,0,0
2022.09.16,16:00:00,1.13784,1.14469,1.13766,1.13974,39230,0,0
2022.09.16,20:00:00,1.13974,1.14259,1.13861,1.1423,15230,0,0
2022.09.19,0:00:00,1.14054,1.14416,1.14054,1.14242,5794,0,3
2022.09.19,4:00:00,1.14242,1.14282,1.13941,1.14012,7780,0,0
2022.09.19,8:00:00,1.14013,1.14048,1.13649,1.1366,16353,0,0
2022.09.19,12:00:00,1.1366,1.13913,1.13555,1.13717,19683,0,0
2022.09.19,16:00:00,1.13716,1.14211,1.1363,1.14177,21380,0,0
2022.09.19,20:00:00,1.14178,1.14401,1.14081,1.14322,9033,0,0
2022.09.20,0:00:00,1.14288,1.14604,1.14105,1.14306,8853,0,2
2022.09.20,4:00:00,1.14306,1.14364,1.14089,1.14279,8956,0,0
2022.09.20,8:00:00,1.14279,1.14608,1.14124,1.14323,20554,0,0
2022.09.20,12:00:00,1.14323,1.14556,1.14058,1.14182,26750,0,0
2022.09.20,16:00:00,1.1418,1.1426,1.13721,1.13835,30486,0,0
2022.09.20,20:00:00,1.13835,1.13876,1.13574,1.13799,14894,0,0
2022.09.21,0:00:00,1.13763,1.13841,1.13638,1.13717,9007,0,3
2022.09.21,4:00:00,1.13717,1.13826,1.1365,1.13683,10672,0,0
2022.09.21,8:00:00,1.13683,1.13828,1.13041,1.13299,35396,0,0
2022.09.21,12:00:00,1.13299,1.13497,1.13276,1.13426,21658,0,0
2022.09.21,16:00:00,1.13424,1.13504,1.13126,1.13143,29508,0,0
2022.09.21,20:00:00,1.13144,1.13573,1.12358,1.12681,42779,0,0
2022.09.22,0:00:00,1.12648,1.12918,1.12243,1.12272,7949,0,3
2022.09.22,4:00:00,1.12272,1.1254,1.12198,1.1243,17880,0,0
2022.09.22,8:00:00,1.12429,1.13547,1.12117,1.13259,45837,0,0
2022.09.22,12:00:00,1.13259,1.13649,1.12695,1.1336,45409,0,0
2022.09.22,16:00:00,1.13344,1.13356,1.12417,1.12644,43570,0,0
2022.09.22,20:00:00,1.12644,1.1271,1.12499,1.12538,16039,0,0
2022.09.23,0:00:00,1.12576,1.12741,1.12502,1.12642,5780,0,3
2022.09.23,4:00:00,1.1264,1.12686,1.12225,1.12318,12321,0,0
2022.09.23,8:00:00,1.12317,1.12447,1.11506,1.11751,29913,0,0
2022.09.23,12:00:00,1.11753,1.12096,1.10205,1.10609,56557,0,0
2022.09.23,16:00:00,1.10608,1.10964,1.08621,1.08964,52561,0,0
2022.09.23,20:00:00,1.08967,1.0904,1.08388,1.08449,27148,0,0
2022.09.26,0:00:00,1.07948,1.08457,1.03889,1.03998,25086,0,0
2022.09.26,4:00:00,1.03973,1.06025,1.03528,1.05339,42859,0,0
2022.09.26,8:00:00,1.0534,1.07893,1.05239,1.07542,65432,0,0
2022.09.26,12:00:00,1.07542,1.09303,1.06718,1.08802,63105,0,0
2022.09.26,16:00:00,1.08804,1.08914,1.06312,1.06815,71832,0,0
2022.09.26,20:00:00,1.06812,1.07202,1.06416,1.06895,22939,0,1
2022.09.27,0:00:00,1.06771,1.07887,1.06512,1.07697,11348,0,3
2022.09.27,4:00:00,1.07696,1.07932,1.07381,1.07698,23591,0,0
2022.09.27,8:00:00,1.07698,1.0838,1.07638,1.08074,47429,0,0
2022.09.27,12:00:00,1.08069,1.0826,1.07692,1.07715,44085,0,0
2022.09.27,16:00:00,1.0772,1.07954,1.06606,1.06756,65234,0,0
2022.09.27,20:00:00,1.06756,1.07365,1.06584,1.0729,29377,0,0
2022.09.28,0:00:00,1.07283,1.07384,1.06855,1.06916,8826,0,5
2022.09.28,4:00:00,1.06914,1.0699,1.06309,1.06476,19203,0,0
2022.09.28,8:00:00,1.06481,1.07123,1.06402,1.06899,53301,0,0
2022.09.28,12:00:00,1.069,1.08398,1.05395,1.06722,74392,0,0
2022.09.28,16:00:00,1.06715,1.08759,1.06192,1.08608,73241,0,0
2022.09.28,20:00:00,1.08609,1.09153,1.08524,1.0888,19119,0,0
2022.09.29,0:00:00,1.08859,1.08872,1.08036,1.08058,15999,0,3
